Id,Location,Price,Manufacturer,Model,Year,Category,Mileage,Fuel type,Engine Volume,Cylinders,Gear box type,Drive wheels,Doors,Airbags,Wheel,Color,Interior color,Interior material,Exchange,Technical inspection,Catalyst,Steering Hydraulics,On-Board Computer,Air Conditioning,Parking Control,Rear View Camera,Electric Side Mirros,Climate Control,Cruise Control,Start-Stop System,Sunroof,Heated Seats,Memory Seats,ABS,ESP,Central Locking,Alarm System,Fog Lamp,Central Screen (Navigation),AUX,Bluetooth,Multifunction Steering Wheel,Rims,Spare Tyre,Didabled Accessible,Undamaged,Clean History,Newly Imported,Low Consumption,Limited edition,Unpainted,One owner,Urgently,European,Perfect condition,For family,Pawnshop,Third row
95129466,Tbilisi,23505,Hyundai,Sonata,2015,Sedan,147200,Petrol,2.4 ,4,Variator,Front,4/5,8,Left,Grey,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95178486,Tbilisi,19065,Hyundai,Elantra,2014,Sedan,118510,Petrol,2.0 ,6,Tiptronic,Front,4/5,8,Left,Red,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94997442,Tbilisi,60069,BMW,430,2019,Sedan,70400,Petrol,2.0 turbo,4,Tiptronic,Rear,>5,12,Left,Orange,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
93650830,Tbilisi,75739,Volkswagen,ID 4,2022,Hetchback,27000,Electric,1.8 ,4,Automatic,Rear,4/5,12,Left,White,Black,Combined,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95165978,Tbilisi,45704,BMW,428,2016,Hetchback,160000,Petrol,2.0 turbo,4,Tiptronic,Rear,4/5,12,Left,White,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94472402,Tbilisi,50928,Lexus,NX 200,2016,Jeep,69000,Petrol,2.0 turbo,4,Automatic,Front,4/5,10,Left,Grey,Red,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95122694,Tbilisi,58763,Mazda,CX-5,2018,Jeep,64000,Petrol,2.5 ,4,Tiptronic,4x4,4/5,6,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94497566,Tbilisi,125362,Mercedes-Benz,G 550,2010,Jeep,176000,Petrol,5.5 ,8,Tiptronic,4x4,>5,10,Left,Black,Black,Leather,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94691242,Tbilisi,39175,BMW,320 Gran Turismo,2014,Hetchback,130803,Diesel,2.0 turbo,4,Automatic,Rear,4/5,10,Left,Grey,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95317814,Rustavi Car Market,60069,Toyota,Camry,2022,Sedan,8640,Petrol,2.5 ,4,Automatic,Front,4/5,9,Left,Silver,Black,Artificial leather,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95375294,Tbilisi,87492,BMW,530,2017,Sedan,50000,Petrol,2.0 turbo,4,Tiptronic,Rear,4/5,12,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95512442,Tbilisi,26900,Mercedes-Benz,E 200,2012,Sedan,203200,Petrol,1.8 ,4,Tiptronic,Rear,4/5,9,Left,White,Black,Leather,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95227014,Tbilisi,19587,Toyota,Prius,2012,Sedan,132000,Hybrid,1.8 ,4,Automatic,Front,>5,12,Left,White,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
93815570,Tbilisi,336909,Mercedes-Benz,S 450,2021,Sedan,29000,Petrol,3.0 turbo,6,Tiptronic,4x4,4/5,12,Left,Black,Red,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94600498,Tbilisi,32646,Subaru,WRX,2014,Sedan,150400,Petrol,2.0 ,4,Tiptronic,4x4,4/5,9,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95260754,Tbilisi,143644,Toyota,Land Cruiser Prado,2022,Jeep,0,Diesel,2.8 turbo,4,Automatic,4x4,4/5,5,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95413070,Tbilisi,70515,Mitsubishi,L 200,2023,Pickup,25,Diesel,2.4 ,4,Manual,4x4,4/5,9,Left,Black,Black,Fabric,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95413194,Tbilisi,72344,Mitsubishi,L 200,2023,Pickup,25,Diesel,2.4 ,4,Manual,4x4,4/5,9,Left,White,Grey,Fabric,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95508310,Tbilisi,300346,Lexus,LX 500,2022,Jeep,16755,Diesel,3.3 turbo,6,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93310398,Rustavi Car Market,101595,Toyota,Hilux,2022,Pickup,20,Petrol,2.7 ,6,Automatic,4x4,4/5,9,Left,Black,Black,Leather,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93309902,Rustavi Car Market,96632,Mitsubishi,Montero Sport,2022,Jeep,20,Petrol,3.0 ,6,Tiptronic,4x4,4/5,9,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90536258,Rustavi Car Market,78089,Toyota,Hilux,2022,Jeep,10,Petrol,2.7 ,6,Automatic,4x4,4/5,9,Left,White,Black,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90277038,Rustavi Car Market,57196,Toyota,Rush,2022,Jeep,20,Petrol,1.5 ,4,Automatic,Rear,4/5,9,Left,White,Black,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
90756506,Rustavi Car Market,62680,Mitsubishi,L 200,2022,Jeep,9,Petrol,2.5 ,6,Manual,4x4,4/5,9,Left,Silver,Grey,Fabric,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93310102,Rustavi Car Market,34735,Mitsubishi,Attrage,2022,Sedan,10,Petrol,1.2 ,3,Automatic,Front,4/5,9,Left,White,Beige,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95461002,Caucasus Auto Market,57196,Honda,CR-V,2021,Jeep,20285,Petrol,1.5 turbo,4,Automatic,Front,4/5,8,Left,Grey,Black,Fabric,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94835038,Tbilisi,61374,Toyota,Camry,2021,Sedan,29000,Petrol,2.5 ,4,Tiptronic,Front,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
92925334,Tbilisi,38392,BMW,428,2014,Coupe,58200,Petrol,2.0 turbo,4,Tiptronic,Rear,2/3,12,Left,Red,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95268266,Tbilisi,49361,Toyota,Highlander,2016,Jeep,105600,Petrol,3.5 ,6,Tiptronic,4x4,4/5,9,Left,Sky Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94252366,Tbilisi,58763,Toyota,RAV 4,2019,Jeep,108774,Hybrid,2.5 ,4,Variator,4x4,>5,12,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95253242,Kutaisi,50928,BMW,530,2017,Sedan,6000,Petrol,2.0 turbo,4,Automatic,4x4,4/5,12,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95452638,Tbilisi,14886,Volkswagen,Jetta,2014,Sedan,246400,Petrol,1.8 turbo,4,Tiptronic,Front,4/5,6,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94662798,Kutaisi,13450,Nissan,Rogue,2018,Jeep,18000,Petrol,2.5 ,4,Automatic,4x4,4/5,11,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95511386,Tbilisi,3917,Mercedes-Benz,C 250,2012,Coupe,20000,Petrol,1.8 ,4,Tiptronic,Rear,2/3,9,Left,Silver,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94661298,Kutaisi,19587,Mercedes-Benz,C 300,2015,Sedan,47000,Petrol,2.0 turbo,4,Automatic,Rear,4/5,12,Left,Grey,White,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94419498,Tbilisi,30818,Subaru,Crosstrek,2018,Jeep,67000,Petrol,2.0 ,4,Tiptronic,4x4,>5,12,Left,Sky Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94175306,Tbilisi,44921,BMW,X4,2016,Jeep,105000,Petrol,3.0 turbo,6,Tiptronic,4x4,>5,8,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95511018,Senaki,29251,Mercedes-Benz,C 300,2013,Sedan,73000,Petrol,3.5 ,6,Tiptronic,4x4,2/3,8,Left,White,Black,Alcantara,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95509934,Gori,19326,Mitsubishi,Lancer,2017,Sedan,72000,Petrol,2.0 ,4,Automatic,Front,4/5,9,Left,Blue,Black,Fabric,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95353478,Rustavi,33952,Toyota,Land Cruiser Prado,2012,Jeep,160000,Diesel,3.0 ,6,Automatic,4x4,4/5,12,Left,Grey,Black,Leather,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
92729382,Tbilisi,47532,Mercedes-Benz,GLA 250,2016,Jeep,86400,Petrol,2.0 turbo,4,Tiptronic,Front,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95509030,Rustavi,26117,Hyundai,Solaris,2021,Sedan,2000,Petrol,1.6 ,4,Automatic,Front,4/5,5,Left,Grey,Black,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94984650,Tbilisi,42309,Ford,Escape,2020,Jeep,49600,Petrol,1.5 turbo,3,Automatic,Front,4/5,8,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94366270,Rustavi Car Market,63986,Mercedes-Benz,GLC 300,2017,Sedan,42000,Petrol,2.0 turbo,4,Automatic,4x4,4/5,8,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95262466,Rustavi,45704,Toyota,Camry,2020,Sedan,34000,Petrol,2.5 ,4,Tiptronic,Front,4/5,8,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95481014,Rustavi,44398,Toyota,Camry,2018,Sedan,91200,Petrol,2.5 ,4,Tiptronic,Front,4/5,8,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95353302,Rustavi,15670,Ford,Focus,2017,Sedan,66000,Petrol,1.6 ,4,Automatic,Front,4/5,12,Left,Silver,Black,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95253934,Rustavi,44398,Toyota,Camry,2018,Sedan,53000,Petrol,2.5 ,4,Tiptronic,Front,4/5,8,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95502382,Tbilisi,86186,BMW,330,2019,Sedan,88400,Petrol,2.0 turbo,4,Tiptronic,4x4,4/5,4,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94934578,Tbilisi,174984,Mercedes-Benz,GLE 350,2022,Jeep,10000,Petrol,2.0 turbo,4,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95509022,Rustavi,23505,Kia,Rio,2021,Sedan,2000,Petrol,1.6 ,4,Automatic,Front,4/5,5,Left,Red,Black,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95353286,Rustavi,19587,Toyota,Camry,2014,Sedan,136000,Petrol,2.5 ,6,Automatic,Front,4/5,12,Left,Black,Black,Leather,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94993602,Tbilisi,38914,Kia,Sportage,2019,Jeep,42000,Petrol,2.4 ,4,Tiptronic,4x4,4/5,12,Left,Silver,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95509110,Rustavi,26117,Toyota,Land Cruiser Prado,2008,Jeep,236000,Petrol,4.0 ,8,Automatic,4x4,4/5,5,Left,Black,Black,Leather,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94659718,Tbilisi,30034,BMW,328,2015,Sedan,110000,Petrol,2.0 ,4,Tiptronic,4x4,4/5,6,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95508534,Tbilisi,19587,BMW,530,2009,Sedan,250000,Petrol,3.0 ,6,Tiptronic,Rear,4/5,6,Left,Black,Carnelian red,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95482530,Tbilisi,32254,Mercedes-Benz,E 350,2012,Sedan,188000,Diesel,3.5 ,6,Tiptronic,Rear,4/5,9,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95459958,Tbilisi,50667,BMW,X5,2015,Jeep,132800,Petrol,3.0 turbo,6,Tiptronic,4x4,4/5,12,Left,Black,White,Leather,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95394490,Rustavi,7835,Mazda,Atenza,2003,Sedan,252000,CNG,2.3 ,4,Tiptronic,Front,4/5,9,Right,Silver,Grey,Fabric,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94810662,Tbilisi,294861,Toyota,Land Cruiser,2022,Jeep,20,Diesel,3.3 turbo,6,Tiptronic,4x4,4/5,12,Left,White,Black,Leather,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93920566,Tbilisi,391494,Lexus,LX 500,2023,Jeep,128,Diesel,5.0 turbo,6,Tiptronic,4x4,4/5,10,Left,Black,Carnelian red,Leather,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94711982,Tbilisi,18281,Ford,Fiesta,2015,Hetchback,165000,Petrol,1.6 turbo,4,Manual,Front,4/5,10,Left,Blue,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95139514,Tbilisi,58763,Mercedes-Benz,GL 350,2014,Jeep,196800,Diesel,3.0 turbo,6,Tiptronic,4x4,4/5,12,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
95508478,Tbilisi,91409,BMW,540,2017,Sedan,124800,Petrol,3.0 turbo,6,Tiptronic,Rear,4/5,8,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95507610,Rustavi,28206,Toyota,Camry,2013,Sedan,130668,Petrol,2.5 ,6,Tiptronic,Front,4/5,9,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95506714,Tbilisi,44398,Kia,Sportage,2018,Jeep,40974,Petrol,2.4 ,4,Automatic,4x4,4/5,8,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94645566,Tbilisi,73127,Mazda,CX-9,2020,Jeep,55040,Petrol,2.5 turbo,4,Tiptronic,4x4,4/5,12,Left,Silver,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95506818,Rustavi Car Market,44398,Subaru,Forester,2019,Jeep,52800,Petrol,2.5 ,6,Automatic,4x4,4/5,10,Left,White,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95507946,Rustavi,20632,Toyota,Camry,2011,Sedan,128404,Petrol,2.5 ,8,Tiptronic,Front,4/5,9,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94043754,Tbilisi,45,Toyota,Prius,2010,Sedan,0,CNG,1.8 ,4,Automatic,Front,4/5,12,Left,White,Black,Fabric,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
